http://news.iciba.com/dailysentence/detail-1155.html,"You are richer today if you have laughed, given or forgiven.", 只要你今天笑过、给予过或宽恕过，你就比昨天更富有。
http://news.iciba.com/dailysentence/detail-1157.html,"Life is measured by thought and action, not by time.", 生命的价值是用思想和行为来衡量的，而不是寿命的长短。
http://news.iciba.com/dailysentence/detail-1156.html,"You only live once, but if you do it right, once is enough.", 人只能活一次，如果你能以正确的方式活着，一次足矣。(Mae West)
http://news.iciba.com/dailysentence/detail-1158.html,"A man is but the product of his thoughts. What he thinks, he becomes.", 人是思想的产物。心里想的是什么，就会变成什么样的人。--甘地
http://news.iciba.com/dailysentence/detail-1159.html,"A little more persistence, a little more effort, and what seemed hopeless failure will turn to glorious success.", 再多一点点毅力，多付出一点点努力，看似无望的失败也会转化成辉煌的成功。(Elbert Hubbard)
http://news.iciba.com/dailysentence/detail-1160.html,"Even if we can't be together in the end, I'm glad you were a part of my life.", 即使最后我们无法在一起，我依然会感激生命中有你。
http://news.iciba.com/dailysentence/detail-1161.html,Maybe it doesn't matter which road we embark on. Maybe what matters is that we embark., 或许，人生重要的不是我们走了哪条路，而是我们是否迈出了脚步。(Barbara Hall)
http://news.iciba.com/dailysentence/detail-1147.html,"We all grow into the beautiful person that we're supposed to be. Some earlier, some later.", 我们最终都会成为自己梦想成为的那个人，只是有些人早一些，有些人晚一些。
http://news.iciba.com/dailysentence/detail-1150.html,Calling somebody else fat won't make you any skinnier. Calling someone stupid doesn't make you any smarter. All you can do in life is try to solve the problem in front of you., 笑别人胖不能让自己瘦，说别人傻不能让自己聪明。你的人生就是解决自己面临的问题。《贱女孩》
http://news.iciba.com/dailysentence/detail-1154.html,Life doesn't get easier. It's you that do get stronger., 生活从未变得轻松，是你在一点一点强大。
http://news.iciba.com/dailysentence/detail-1151.html,Sometimes it takes a good fall to really know where you stand., 有时候需要狠狠摔一跤，才知道自己站在哪儿。(Hayley Williams)
http://news.iciba.com/dailysentence/detail-1148.html,Happiness is always knocking on your door and you just gotta let it in., 幸福总会敲门，你只需要开门让它进来。
http://news.iciba.com/dailysentence/detail-1149.html,"Laughter is the tonic, the relief, the surcease for pain.", 笑是滋补品，是缓解和终止痛苦的灵药。(查理·卓别林)
http://news.iciba.com/dailysentence/detail-1152.html,I must say a word about fear. It is life’s only true opponent. Only fear can defeat life., 这里必须说说恐惧，它是生活惟一真正的对手，因为只有恐惧才能打败生活。(Life of Pi)
http://news.iciba.com/dailysentence/detail-1153.html,Only those who will risk going too far can possibly find out how far one can go., 只有那些甘愿冒险不断前行的人，才能够清楚的了解自己能走多远。(T.S.Eliot)
http://news.iciba.com/dailysentence/detail-1146.html,The biggest adventure you can take is to live the life of your dreams., 你能经历的最大冒险，就是过你梦想的生活。(Oprah Winfrey )
http://news.iciba.com/dailysentence/detail-1139.html,The best way to make your dreams come true is to wake up., 让梦想成真的最好方法就是先醒过来。
http://news.iciba.com/dailysentence/detail-1141.html,"There are two primary choices in life: to accept conditions as they exist, or accept the responsibility for changing them.", 人生两大选择：要么接受现状，要么接受改变现状的责任。(Denis Waitley)
http://news.iciba.com/dailysentence/detail-1140.html,"They say at the end of your life, you regret the stuff you didn't do more than the stuff that you did.", 别人都说，人到暮年，比起自己做过的事，会更后悔没有做过一些事情。《生活大爆炸》 
http://news.iciba.com/dailysentence/detail-1142.html,"Anything is possible, as long as you set your mind, heart and soul to it.", 世界上没有做不到的事，只要你全心全意去做。
http://news.iciba.com/dailysentence/detail-1143.html,"Enjoy when you can, and endure when you must.", 该享受时纵情享受，该忍受时拼命忍受。
http://news.iciba.com/dailysentence/detail-1144.html,Crying is the refuge of plain women. Pretty women go shopping., 平庸的女人靠哭泣来逃避痛苦，而美丽的女人则去购物。(Oscar Wilde)
http://news.iciba.com/dailysentence/detail-1145.html,"Nobody gets to live life backwards. Look ahead, that's where your future lies.", 谁也不能回到过去。向前看，那才是你未来的所在。(Ann Landers)
http://news.iciba.com/dailysentence/detail-1138.html,"We are all in the gutter, but some of us are looking at the stars.", 我们都生活在阴沟里，但仍有人仰望星空。(王尔德)
http://news.iciba.com/dailysentence/detail-1133.html,"To change who you are, change who you think you are.", 想要改变自己，就要先改变你对自己的看法。
http://news.iciba.com/dailysentence/detail-1135.html,Adversity causes some men to break; others to break records., 有的人在逆境中崩溃，有的人在逆境中创造奇迹。(William Arthur Ward)
http://news.iciba.com/dailysentence/detail-1132.html,"If you're doing your best, you won't have any time to worry about failure."," 如果你竭尽全力，就没时间担心失败。(H. Jackson Brown, Jr.)"
http://news.iciba.com/dailysentence/detail-1131.html,Every struggle in your life has shaped you into the person you are today. Be thankful for the hard times; they can only make you stronger., 你生命中的每次努力都成就了今天的你，感谢生命中那些艰难的岁月，是它们让你变得更强大。
http://news.iciba.com/dailysentence/detail-1134.html,The man who has never made a mistake will never make else., 从不犯错的人将一事无成。
http://news.iciba.com/dailysentence/detail-1136.html,"Whatever is going to happen will happen, whether we worry or not.", 该发生的总会发生，不管你是否为此焦虑。(Ana Monnar)
http://news.iciba.com/dailysentence/detail-1137.html,A healthy mind in a healthy body: that's the only way to get the most out of life., 健康的身体里要有健康的心智，这是拥有最佳生活的唯一方法。
http://news.iciba.com/dailysentence/detail-1130.html,The wind really chills me to the bone., 这寒风真是刺骨。
http://news.iciba.com/dailysentence/detail-1123.html,"Sometimes, smiles are like band-aids. They cover up the pain but it still hurts.", 有时，微笑就像创可贴，虽然掩盖住了伤口，但是依然感觉到痛。
http://news.iciba.com/dailysentence/detail-1124.html,"If you want to be successful, it's just this simple. Know what you are doing. Love what you are doing. And believe in what you are doing.", 如果你想要成功，这很简单：知道你在做什么，爱你做的事，相信你做的事。(Will Rogers)
http://news.iciba.com/dailysentence/detail-1126.html,"Being simple is not settling for less, it is being satisfied with having just enough. Having enough is not longing for more, it is being content with having you by my side.", 简约不是少，而是没有多余。足够也不是多，而是刚好你在。
http://news.iciba.com/dailysentence/detail-1125.html,Your present circumstances don't determine where you can go. They merely determine where you start., 你的现状不能决定你的未来，只能决定你的起点。
http://news.iciba.com/dailysentence/detail-1128.html,Don't drive after drinking. I know you don't want to see me right now.--GOD, 酒后别开车，我知道你还不想见到我。--上帝
http://news.iciba.com/dailysentence/detail-1127.html,"In life, one step creates the next. Each day is of equal importance, no matter how good or bad. There is no moment in life that does not matter.", 人生中，步步相随。无论好与坏，每一天都一样的重要。人生中没有一个时刻是无关紧要的。
